instance_index,feature_name,feature_type,percentage_changed,num_changed,num_total,original_value,distribution,unique_values
69,Physical_Stress,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
69,Psychological_Exhaustion,categorical,100.0,3,3,1.0,"{""2.0"": 3}",2.0
69,Recognition,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
69,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
69,Sector,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
69,Training_programs_During_last_three_years,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
69,Useful_Training_Programs,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
69,Work_Live_Balance,categorical,0.0,0,3,2.0,{},
69,Years_Experience,categorical,0.0,0,3,0.0,{},
69,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
70,Academic_degree,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
70,Age,categorical,0.0,0,3,0.0,{},
70,Bonus,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
70,Business_Travel,categorical,100.0,3,3,2.0,"{""1.0"": 1, ""0.0"": 2}","1.0,0.0"
70,Distance_to_work,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
70,Emotional_Commitment,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
70,Environment_Satisfaction,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
70,Gender,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
70,Get_Deserved_Promotion,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
70,Health_Issues,categorical,0.0,0,3,0.0,{},
70,Job_Engagement,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
70,Job_Opportunities,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
70,Job_Satisfaction,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
70,Job_Stability,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
70,Job_Support,categorical,100.0,3,3,0.0,"{""1.0"": 2, ""2.0"": 1}","1.0,2.0"
70,MedicalInsurance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
70,MonthlySalary,categorical,0.0,0,3,0.0,{},
70,OverTime,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
70,Payment_Overtime,categorical,0.0,0,3,2.0,{},
70,Physical_Stress,categorical,100.0,3,3,2.0,"{""0.0"": 1, ""1.0"": 2}","0.0,1.0"
70,Psychological_Exhaustion,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
70,Recognition,categorical,0.0,0,3,1.0,{},
70,Rewards_Wages_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
70,Sector,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
70,Training_programs_During_last_three_years,categorical,0.0,0,3,1.0,{},
70,Useful_Training_Programs,categorical,0.0,0,3,1.0,{},
70,Work_Live_Balance,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
70,Years_Experience,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
70,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
71,Academic_degree,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
71,Age,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
71,Bonus,categorical,0.0,0,3,0.0,{},
71,Business_Travel,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
71,Distance_to_work,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
71,Emotional_Commitment,categorical,66.67,2,3,1.0,"{""0.0"": 1, ""2.0"": 1}","0.0,2.0"
71,Environment_Satisfaction,categorical,0.0,0,3,1.0,{},
71,Gender,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
71,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
71,Health_Issues,categorical,0.0,0,3,0.0,{},
71,Job_Engagement,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
71,Job_Opportunities,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
71,Job_Satisfaction,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
71,Job_Stability,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
71,Job_Support,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
71,MedicalInsurance,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
71,MonthlySalary,categorical,0.0,0,3,0.0,{},
71,OverTime,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
71,Payment_Overtime,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
71,Physical_Stress,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
71,Psychological_Exhaustion,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
71,Recognition,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
71,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
71,Sector,categorical,33.33,1,3,3.0,"{""2.0"": 1}",2.0
71,Training_programs_During_last_three_years,categorical,0.0,0,3,1.0,{},
71,Useful_Training_Programs,categorical,0.0,0,3,1.0,{},
71,Work_Live_Balance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
71,Years_Experience,categorical,33.33,1,3,2.0,"{""0.0"": 1}",0.0
71,Years_experience_lastorganization,categorical,100.0,3,3,1.0,"{""0.0"": 1, ""2.0"": 2}","0.0,2.0"
72,Academic_degree,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
72,Age,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
72,Bonus,categorical,0.0,0,3,0.0,{},
72,Business_Travel,categorical,100.0,3,3,2.0,"{""0.0"": 2, ""1.0"": 1}","0.0,1.0"
72,Distance_to_work,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
72,Emotional_Commitment,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
72,Environment_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
72,Gender,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
72,Get_Deserved_Promotion,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
72,Health_Issues,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
72,Job_Engagement,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
72,Job_Opportunities,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
72,Job_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
72,Job_Stability,categorical,0.0,0,3,0.0,{},
72,Job_Support,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
72,MedicalInsurance,categorical,0.0,0,3,1.0,{},
72,MonthlySalary,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
72,OverTime,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
72,Payment_Overtime,categorical,66.67,2,3,2.0,"{""0.0"": 1, ""1.0"": 1}","0.0,1.0"
72,Physical_Stress,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
72,Psychological_Exhaustion,categorical,0.0,0,3,2.0,{},
72,Recognition,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
72,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
72,Sector,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
72,Training_programs_During_last_three_years,categorical,0.0,0,3,0.0,{},
72,Useful_Training_Programs,categorical,0.0,0,3,0.0,{},
72,Work_Live_Balance,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
72,Years_Experience,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
72,Years_experience_lastorganization,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
73,Academic_degree,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
73,Age,categorical,0.0,0,3,0.0,{},
73,Bonus,categorical,0.0,0,3,0.0,{},
73,Business_Travel,categorical,0.0,0,3,0.0,{},
73,Distance_to_work,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
73,Emotional_Commitment,categorical,0.0,0,3,1.0,{},
73,Environment_Satisfaction,categorical,0.0,0,3,1.0,{},
73,Gender,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
73,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
73,Health_Issues,categorical,0.0,0,3,0.0,{},
73,Job_Engagement,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
73,Job_Opportunities,categorical,0.0,0,3,0.0,{},
73,Job_Satisfaction,categorical,0.0,0,3,1.0,{},
73,Job_Stability,categorical,0.0,0,3,0.0,{},
73,Job_Support,categorical,0.0,0,3,1.0,{},
73,MedicalInsurance,categorical,0.0,0,3,1.0,{},
73,MonthlySalary,categorical,0.0,0,3,0.0,{},
73,OverTime,categorical,0.0,0,3,1.0,{},
73,Payment_Overtime,categorical,0.0,0,3,2.0,{},
73,Physical_Stress,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
73,Psychological_Exhaustion,categorical,0.0,0,3,1.0,{},
73,Recognition,categorical,0.0,0,3,1.0,{},
73,Rewards_Wages_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
73,Sector,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
73,Training_programs_During_last_three_years,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
73,Useful_Training_Programs,categorical,0.0,0,3,1.0,{},
73,Work_Live_Balance,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
73,Years_Experience,categorical,0.0,0,3,0.0,{},
73,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
74,Academic_degree,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
74,Age,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
74,Bonus,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
74,Business_Travel,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
74,Distance_to_work,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
74,Emotional_Commitment,categorical,0.0,0,3,1.0,{},
74,Environment_Satisfaction,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
74,Gender,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
74,Get_Deserved_Promotion,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
74,Health_Issues,categorical,0.0,0,3,0.0,{},
74,Job_Engagement,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
74,Job_Opportunities,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
74,Job_Satisfaction,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
74,Job_Stability,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
74,Job_Support,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
74,MedicalInsurance,categorical,0.0,0,3,1.0,{},
74,MonthlySalary,categorical,0.0,0,3,1.0,{},
74,OverTime,categorical,0.0,0,3,0.0,{},
74,Payment_Overtime,categorical,0.0,0,3,0.0,{},
74,Physical_Stress,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
74,Psychological_Exhaustion,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
74,Recognition,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
74,Rewards_Wages_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
74,Sector,categorical,100.0,3,3,3.0,"{""2.0"": 2, ""4.0"": 1}","2.0,4.0"
74,Training_programs_During_last_three_years,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
74,Useful_Training_Programs,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
74,Work_Live_Balance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
74,Years_Experience,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
74,Years_experience_lastorganization,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
75,Academic_degree,categorical,0.0,0,3,1.0,{},
75,Age,categorical,100.0,3,3,2.0,"{""0.0"": 1, ""1.0"": 2}","0.0,1.0"
75,Bonus,categorical,0.0,0,3,0.0,{},
75,Business_Travel,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
75,Distance_to_work,categorical,66.67,2,3,1.0,"{""2.0"": 1, ""0.0"": 1}","2.0,0.0"
75,Emotional_Commitment,categorical,100.0,3,3,2.0,"{""1.0"": 2, ""0.0"": 1}","1.0,0.0"
75,Environment_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
75,Gender,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
75,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
75,Health_Issues,categorical,0.0,0,3,0.0,{},
75,Job_Engagement,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
75,Job_Opportunities,categorical,0.0,0,3,0.0,{},
75,Job_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
75,Job_Stability,categorical,0.0,0,3,0.0,{},
75,Job_Support,categorical,0.0,0,3,0.0,{},
75,MedicalInsurance,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
75,MonthlySalary,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
75,OverTime,categorical,0.0,0,3,0.0,{},
75,Payment_Overtime,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
75,Physical_Stress,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
75,Psychological_Exhaustion,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
75,Recognition,categorical,0.0,0,3,0.0,{},
75,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
75,Sector,categorical,66.67,2,3,5.0,"{""3.0"": 2}",3.0
75,Training_programs_During_last_three_years,categorical,0.0,0,3,0.0,{},
75,Useful_Training_Programs,categorical,0.0,0,3,0.0,{},
75,Work_Live_Balance,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
75,Years_Experience,categorical,100.0,3,3,2.0,"{""0.0"": 2, ""1.0"": 1}","0.0,1.0"
75,Years_experience_lastorganization,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
76,Academic_degree,categorical,0.0,0,3,1.0,{},
76,Age,categorical,0.0,0,3,1.0,{},
76,Bonus,categorical,0.0,0,3,0.0,{},
76,Business_Travel,categorical,0.0,0,3,0.0,{},
76,Distance_to_work,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
76,Emotional_Commitment,categorical,33.33,1,3,0.0,"{""2.0"": 1}",2.0
76,Environment_Satisfaction,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
76,Gender,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
76,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
76,Health_Issues,categorical,0.0,0,3,0.0,{},
76,Job_Engagement,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
76,Job_Opportunities,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
76,Job_Satisfaction,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
76,Job_Stability,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
76,Job_Support,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
76,MedicalInsurance,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
76,MonthlySalary,categorical,0.0,0,3,1.0,{},
76,OverTime,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
76,Payment_Overtime,categorical,33.33,1,3,0.0,"{""2.0"": 1}",2.0
76,Physical_Stress,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
76,Psychological_Exhaustion,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
76,Recognition,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
76,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
76,Sector,categorical,33.33,1,3,2.0,"{""3.0"": 1}",3.0
76,Training_programs_During_last_three_years,categorical,33.33,1,3,3.0,"{""2.0"": 1}",2.0
76,Useful_Training_Programs,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
76,Work_Live_Balance,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
76,Years_Experience,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
76,Years_experience_lastorganization,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
77,Academic_degree,categorical,0.0,0,3,1.0,{},
77,Age,categorical,0.0,0,3,1.0,{},
77,Bonus,categorical,0.0,0,3,1.0,{},
77,Business_Travel,categorical,0.0,0,3,0.0,{},
77,Distance_to_work,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
77,Emotional_Commitment,categorical,0.0,0,3,2.0,{},
77,Environment_Satisfaction,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
77,Gender,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
77,Get_Deserved_Promotion,categorical,0.0,0,3,1.0,{},
77,Health_Issues,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
77,Job_Engagement,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
77,Job_Opportunities,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
77,Job_Satisfaction,categorical,100.0,3,3,0.0,"{""1.0"": 2, ""2.0"": 1}","1.0,2.0"
77,Job_Stability,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
77,Job_Support,categorical,0.0,0,3,2.0,{},
77,MedicalInsurance,categorical,0.0,0,3,1.0,{},
77,MonthlySalary,categorical,66.67,2,3,1.0,"{""0.0"": 1, ""2.0"": 1}","0.0,2.0"
77,OverTime,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
77,Payment_Overtime,categorical,66.67,2,3,2.0,"{""0.0"": 2}",0.0
77,Physical_Stress,categorical,66.67,2,3,2.0,"{""0.0"": 1, ""1.0"": 1}","0.0,1.0"
77,Psychological_Exhaustion,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
77,Recognition,categorical,0.0,0,3,1.0,{},
77,Rewards_Wages_Satisfaction,categorical,0.0,0,3,1.0,{},
77,Sector,categorical,33.33,1,3,4.0,"{""2.0"": 1}",2.0
77,Training_programs_During_last_three_years,categorical,100.0,3,3,1.0,"{""2.0"": 2, ""0.0"": 1}","2.0,0.0"
77,Useful_Training_Programs,categorical,0.0,0,3,1.0,{},
77,Work_Live_Balance,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
77,Years_Experience,categorical,66.67,2,3,2.0,"{""1.0"": 1, ""0.0"": 1}","1.0,0.0"
77,Years_experience_lastorganization,categorical,66.67,2,3,1.0,"{""2.0"": 1, ""0.0"": 1}","2.0,0.0"
78,Academic_degree,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
78,Age,categorical,0.0,0,3,0.0,{},
78,Bonus,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
78,Business_Travel,categorical,0.0,0,3,0.0,{},
78,Distance_to_work,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
78,Emotional_Commitment,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
78,Environment_Satisfaction,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
78,Gender,categorical,0.0,0,3,0.0,{},
78,Get_Deserved_Promotion,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
78,Health_Issues,categorical,0.0,0,3,0.0,{},
78,Job_Engagement,categorical,0.0,0,3,1.0,{},
78,Job_Opportunities,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
78,Job_Satisfaction,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
78,Job_Stability,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
78,Job_Support,categorical,0.0,0,3,1.0,{},
78,MedicalInsurance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
78,MonthlySalary,categorical,66.67,2,3,1.0,"{""0.0"": 1, ""2.0"": 1}","0.0,2.0"
78,OverTime,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
78,Payment_Overtime,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
78,Physical_Stress,categorical,0.0,0,3,2.0,{},
78,Psychological_Exhaustion,categorical,0.0,0,3,2.0,{},
78,Recognition,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
78,Rewards_Wages_Satisfaction,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
78,Sector,categorical,100.0,3,3,4.0,"{""3.0"": 2, ""5.0"": 1}","3.0,5.0"
78,Training_programs_During_last_three_years,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
78,Useful_Training_Programs,categorical,0.0,0,3,1.0,{},
78,Work_Live_Balance,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
78,Years_Experience,categorical,0.0,0,3,0.0,{},
78,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
79,Academic_degree,categorical,66.67,2,3,2.0,"{""1.0"": 1, ""3.0"": 1}","1.0,3.0"
79,Age,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
79,Bonus,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
79,Business_Travel,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
79,Distance_to_work,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
79,Emotional_Commitment,categorical,100.0,3,3,1.0,"{""2.0"": 3}",2.0
79,Environment_Satisfaction,categorical,0.0,0,3,1.0,{},
79,Gender,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
79,Get_Deserved_Promotion,categorical,0.0,0,3,1.0,{},
79,Health_Issues,categorical,0.0,0,3,0.0,{},
79,Job_Engagement,categorical,0.0,0,3,1.0,{},
79,Job_Opportunities,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
79,Job_Satisfaction,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
79,Job_Stability,categorical,0.0,0,3,1.0,{},
79,Job_Support,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
79,MedicalInsurance,categorical,0.0,0,3,1.0,{},
79,MonthlySalary,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
79,OverTime,categorical,0.0,0,3,1.0,{},
79,Payment_Overtime,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
79,Physical_Stress,categorical,0.0,0,3,1.0,{},
79,Psychological_Exhaustion,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
79,Recognition,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
79,Rewards_Wages_Satisfaction,categorical,0.0,0,3,1.0,{},
79,Sector,categorical,66.67,2,3,2.0,"{""3.0"": 1, ""1.0"": 1}","3.0,1.0"
79,Training_programs_During_last_three_years,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
79,Useful_Training_Programs,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
79,Work_Live_Balance,categorical,0.0,0,3,1.0,{},
79,Years_Experience,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
79,Years_experience_lastorganization,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
80,Academic_degree,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
80,Age,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
80,Bonus,categorical,0.0,0,3,0.0,{},
80,Business_Travel,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
80,Distance_to_work,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
80,Emotional_Commitment,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
80,Environment_Satisfaction,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
80,Gender,categorical,0.0,0,3,0.0,{},
80,Get_Deserved_Promotion,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
80,Health_Issues,categorical,0.0,0,3,0.0,{},
80,Job_Engagement,categorical,66.67,2,3,1.0,"{""0.0"": 1, ""2.0"": 1}","0.0,2.0"
80,Job_Opportunities,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
80,Job_Satisfaction,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
80,Job_Stability,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
80,Job_Support,categorical,100.0,3,3,2.0,"{""1.0"": 2, ""0.0"": 1}","1.0,0.0"
80,MedicalInsurance,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
80,MonthlySalary,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
80,OverTime,categorical,0.0,0,3,0.0,{},
80,Payment_Overtime,categorical,0.0,0,3,0.0,{},
80,Physical_Stress,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
80,Psychological_Exhaustion,categorical,0.0,0,3,2.0,{},
80,Recognition,categorical,0.0,0,3,1.0,{},
80,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
80,Sector,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
80,Training_programs_During_last_three_years,categorical,0.0,0,3,0.0,{},
80,Useful_Training_Programs,categorical,0.0,0,3,0.0,{},
80,Work_Live_Balance,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
80,Years_Experience,categorical,0.0,0,3,0.0,{},
80,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
81,Academic_degree,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
81,Age,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
81,Bonus,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
81,Business_Travel,categorical,0.0,0,3,0.0,{},
81,Distance_to_work,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
81,Emotional_Commitment,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
81,Environment_Satisfaction,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
81,Gender,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
81,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
81,Health_Issues,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
81,Job_Engagement,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
81,Job_Opportunities,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
81,Job_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
81,Job_Stability,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
81,Job_Support,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
81,MedicalInsurance,categorical,0.0,0,3,0.0,{},
81,MonthlySalary,categorical,0.0,0,3,0.0,{},
81,OverTime,categorical,0.0,0,3,0.0,{},
81,Payment_Overtime,categorical,0.0,0,3,0.0,{},
81,Physical_Stress,categorical,0.0,0,3,1.0,{},
81,Psychological_Exhaustion,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
81,Recognition,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
81,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
81,Sector,categorical,0.0,0,3,1.0,{},
81,Training_programs_During_last_three_years,categorical,0.0,0,3,0.0,{},
81,Useful_Training_Programs,categorical,0.0,0,3,0.0,{},
81,Work_Live_Balance,categorical,0.0,0,3,1.0,{},
81,Years_Experience,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
81,Years_experience_lastorganization,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
82,Academic_degree,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
